"KorhazRovid";"Korhaz";"SzakmaKod";"SzakmaMegnev";"OsszesAgy";"MukodoIAgy";"MukodoIIAgy";"TartoSzuneteloAgy";"OsszesAtlagAgy";"MukodoAtlagAgy";"ElbocsatottBetegSzam";"EltavozottBetegSzam";"MasOsztalyBetegSzam";"MeghaltBetegSzam";"EgynaposEsetSzam";"TeljesithetoApolasiNapSzam";"TeljesitettApolasiNapSzam";"ApolasAtlTartam";"Agykihasznalas";"Halalozas";"Ev";"Fenntarto"
"0127";"0127 Fovárosi Szent László Kórház";"16";"Infektológia";320;263;243;57;320;255,3;7246;6510;539;197;1;93175;60574;8,36;65,01;2,72;2003;"Önkormányzati kórházak"
"0140";"0140 Semmelweis Egyetem, Budapest";"01";"Belgyógyászat";455;442;437;13;455;429,4;15487;13102;1827;558;2;156729;134274;8,67;85,67;3,6;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"02";"Sebészet";425;425;385;0;425;416,7;21691;17315;4206;170;1724;152083;121094;5,58;79,62;0,78;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"03";"Ortopédia-traumatológia";28;28;28;0;28;28;1095;1084;9;2;4;10220;7557;6,9;73,94;0,18;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"04";"Szülészet-nogyógyászat";284;284;277;0;284;282,5;20247;20060;182;5;121;103114;93670;4,63;90,84;0,02;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"05";"Csecsemo- és gyermekgyógyászat";384;384;384;0;384;376,2;20597;18948;1510;139;1;137317;111896;5,43;81,49;0,67;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"06";"Fül-orr-gégegyógyászat";45;45;45;0;45;45;3008;2992;16;0;1;16425;12787;4,25;77,85;0;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"07";"Szemészet";124;124;124;0;124;121,6;8762;8680;82;0;4;44368;41508;4,74;93,55;0;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"08";"Bor- és nemibeteg";23;23;0;0;23;22,4;1000;971;27;2;0;8188;8924;8,92;108,99;0,2;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"09";"Neurológia";103;103;103;0;103;99,5;2968;2718;208;42;0;36299;28338;9,55;78,07;1,42;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"10";"Ortopédia-traumatológia";133;133;133;0;133;133;3751;3719;29;3;3;48545;39985;10,66;82,37;0,08;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"11";"Urológia";49;49;20;0;49;42,6;2426;2153;271;2;2;15548;11596;4,78;74,58;0,08;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"12";"Onkológia, onkoradiológia";207;207;172;0;207;200;10591;9817;555;219;11;73007;56817;5,36;77,82;2,07;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"13";"Fog- és szájsebészet";26;26;26;0;26,3;26,3;1162;1141;16;5;0;9580;8414;7,24;87,83;0,43;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";93;93;93;0;93;93;6624;1034;4996;594;41;33945;26834;4,05;79,05;8,97;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"18";"Pszichiátria";130;130;115;0;130;127,8;2794;2488;299;7;0;46655;41832;14,97;89,66;0,25;2003;"Klinikák"
"0140";"0140 Semmelweis Egyetem, Budapest";"19";"Tüdogyógyászat";102;102;102;0;102;102;2963;2343;544;76;0;37230;35047;11,83;94,14;2,56;2003;"Klinikák"
"0151";"0151 Országos Baleseti és Sürgosségi Intézet, Budapest";"01";"Belgyógyászat";24;24;24;0;24;24;758;698;51;9;0;8760;6533;8,62;74,58;1,19;2003;"Állami kórházak"
"0151";"0151 Országos Baleseti és Sürgosségi Intézet, Budapest";"03";"Ortopédia-traumatológia";318;318;318;0;318;318;12166;11562;513;91;27;116070;83962;6,9;72,34;0,75;2003;"Állami kórházak"
"0151";"0151 Országos Baleseti és Sürgosségi Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";24;24;24;0;24;24;690;119;452;119;0;8760;4870;7,06;55,59;17,25;2003;"Állami kórházak"
"0152";"0152 Országos Sportegészségügyi Intézet, Budapest";"01";"Belgyógyászat";50;50;15;0;50;49;1569;1489;53;27;0;17900;12483;7,96;69,74;1,72;2003;"Állami kórházak"
"0152";"0152 Országos Sportegészségügyi Intézet, Budapest";"10";"Ortopédia-traumatológia";50;50;25;0;52,5;51,8;3052;3033;19;0;0;18900;13184;4,32;69,76;0;2003;"Állami kórházak"
"0153";"0153 Országos Reumatológiai és Fizioterápiás Intézet, Budapest";"01";"Belgyógyászat";20;20;20;0;20;20;348;339;9;0;0;7300;5653;16,24;77,44;0;2003;"Állami kórházak"
"0153";"0153 Országos Reumatológiai és Fizioterápiás Intézet, Budapest";"14";"Reumatológia";260;260;260;0;260;260;6533;6506;27;0;0;94900;88908;13,61;93,69;0;2003;"Állami kórházak"
"0153";"0153 Országos Reumatológiai és Fizioterápiás Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";5;5;5;0;4,2;4,2;47;42;5;0;0;1530;411;8,74;26,86;0;2003;"Állami kórházak"
"0154";"0154 Országos Onkológiai Intézet, Budapest";"02";"Sebészet";60;60;60;0;60;60;2338;1914;414;10;36;21900;16678;7,13;76,16;0,43;2003;"Állami kórházak"
"0154";"0154 Országos Onkológiai Intézet, Budapest";"04";"Szülészet-nogyógyászat";43;43;43;0;43,3;43,3;2265;2214;40;11;1;15819;13606;6,01;86,01;0,49;2003;"Állami kórházak"
"0154";"0154 Országos Onkológiai Intézet, Budapest";"12";"Onkológia, onkoradiológia";233;233;233;0;233;233;9769;9183;417;169;0;85045;68697;7,03;80,78;1,73;2003;"Állami kórházak"
"0154";"0154 Országos Onkológiai Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";8;8;8;0;8;8;394;11;359;24;0;2920;1541;3,91;52,77;6,09;2003;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"01";"Belgyógyászat";262;262;262;0;262;257,3;9688;8904;582;202;73;93910;74221;7,66;79,03;2,09;2003;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"02";"Sebészet";102;102;102;0;102;99;3020;2796;167;57;1;36150;25021;8,29;69,21;1,89;2003;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"04";"Szülészet-nogyógyászat";96;96;96;0;96;96;4107;4082;23;2;511;35040;25770;6,27;73,54;0,05;2003;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"05";"Csecsemo- és gyermekgyógyászat";10;10;10;0;10;10;127;111;2;14;0;3650;3199;25,19;87,64;11,02;2003;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"06";"Fül-orr-gégegyógyászat";49;49;49;0;49;49;2352;2296;41;15;0;17885;12038;5,12;67,31;0,64;2003;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"07";"Szemészet";38;38;38;0;38;38;1299;1292;7;0;0;13870;7100;5,47;51,19;0;2003;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"11";"Urológia";34;34;34;0;34;34;1788;1757;30;1;388;12410;8343;4,67;67,23;0,06;2003;"Állami kórházak"
"0155";"0155 Országos Gyógyintézeti Központ, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";10;10;10;0;10;10;1114;243;805;66;13;3650;2638;2,37;72,27;5,92;2003;"Állami kórházak"
"0156";"0156 Országos Korányi TBC és Pulmonológiai Intézet, Budapest";"01";"Belgyógyászat";80;80;80;0;81;81;2701;2468;137;96;0;29560;23884;8,84;80,8;3,55;2003;"Állami kórházak"
"0156";"0156 Országos Korányi TBC és Pulmonológiai Intézet, Budapest";"02";"Sebészet";44;44;44;0;44;44;2248;924;1318;6;0;16060;11786;5,24;73,39;0,27;2003;"Állami kórházak"
"0156";"0156 Országos Korányi TBC és Pulmonológiai Intézet, Budapest";"11";"Urológia";23;23;23;0;23;23;925;800;116;9;1;8395;6547;7,08;77,99;0,97;2003;"Állami kórházak"
"0156";"0156 Országos Korányi TBC és Pulmonológiai Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";24;24;24;0;24;24;1460;272;1111;77;0;8760;5170;3,54;59,02;5,27;2003;"Állami kórházak"
"0156";"0156 Országos Korányi TBC és Pulmonológiai Intézet, Budapest";"19";"Tüdogyógyászat";420;420;420;0;420;420;12216;10947;701;568;0;153300;122911;10,06;80,18;4,65;2003;"Állami kórházak"
"0159";"0159 Svábhegyi Állami Gyermekgyógyintézet, Budapest";"05";"Csecsemo- és gyermekgyógyászat";250;250;250;0;250;250;7471;7466;5;0;0;91250;58235;7,79;63,82;0;2003;"Állami kórházak"
"0160";"0160 Országos Orvosi Rehabilitációs Intézet, Budapest";"02";"Sebészet";30;30;30;0;30;30;354;259;82;13;0;10950;8986;25,38;82,06;3,67;2003;"Állami kórházak"
"0160";"0160 Országos Orvosi Rehabilitációs Intézet, Budapest";"10";"Ortopédia-traumatológia";22;22;22;0;22,7;22,7;619;586;33;0;0;8300;6605;10,67;79,58;0;2003;"Állami kórházak"
"0161";"0161 Országos Pszichiátriai és Neurológiai Intézet, Budapest";"01";"Belgyógyászat";20;20;20;0;20;20;341;201;120;20;0;7300;5075;14,88;69,52;5,87;2003;"Állami kórházak"
"0161";"0161 Országos Pszichiátriai és Neurológiai Intézet, Budapest";"09";"Neurológia";95;95;95;0;95;95;2951;2318;513;120;0;34675;28901;9,79;83,35;4,07;2003;"Állami kórházak"
"0161";"0161 Országos Pszichiátriai és Neurológiai Intézet, Budapest";"16";"Infektológia";20;20;20;0;20;20;49;37;10;2;0;7300;617;12,59;8,45;4,08;2003;"Állami kórházak"
"0161";"0161 Országos Pszichiátriai és Neurológiai Intézet, Budapest";"18";"Pszichiátria";160;160;160;0;160;160;4353;2144;2159;50;0;58400;62271;14,31;106,63;1,15;2003;"Állami kórházak"
"0162";"0162 Gottsegen György Országos Kardiológiai Intézet, Budapest";"01";"Belgyógyászat";140;140;140;0;140;140;5293;4733;534;26;6;51100;42649;8,06;83,46;0,49;2003;"Állami kórházak"
"0162";"0162 Gottsegen György Országos Kardiológiai Intézet, Budapest";"02";"Sebészet";65;65;65;0;56,3;56,3;3101;1855;1244;2;101;20545;15489;4,99;75,39;0,06;2003;"Állami kórházak"
"0162";"0162 Gottsegen György Országos Kardiológiai Intézet, Budapest";"05";"Csecsemo- és gyermekgyógyászat";25;25;25;0;33,7;33,7;1348;750;598;0;0;12305;7900;5,86;64,2;0;2003;"Állami kórházak"
"0162";"0162 Gottsegen György Országos Kardiológiai Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";45;45;45;0;45;45;3584;287;3174;123;3;16425;10368;2,89;63,12;3,43;2003;"Állami kórházak"
"0163";"0163 Országos Idegsebészeti Tudományos Intézet, Budapest";"02";"Sebészet";125;105;105;20;125;105;4428;3103;1310;15;0;38325;25812;5,83;67,35;0,34;2003;"Állami kórházak"
"0163";"0163 Országos Idegsebészeti Tudományos Intézet, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";31;31;31;0;31;31;1700;323;1301;76;0;11315;8476;4,99;74,91;4,47;2003;"Állami kórházak"
"0190";"0190 Magyarországi Zsidó Hitközösségek Szöv. Szeretetkórháza, Bp.";"01";"Belgyógyászat";40;40;40;0;40;40;891;122;728;41;0;14600;14463;16,23;99,06;4,6;2003;"Egyházi kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"01";"Belgyógyászat";128;128;128;0;129;125,2;3876;3530;245;101;23;45697;34842;8,99;76,25;2,61;2003;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"02";"Sebészet";77;77;77;0;77;76,3;3330;3080;224;26;2;27858;22300;6,7;80,05;0,78;2003;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"04";"Szülészet-nogyógyászat";37;37;29;0;37;35,6;2256;2251;5;0;12;12992;13499;5,98;103,9;0;2003;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"06";"Fül-orr-gégegyógyászat";20;20;20;0;20;20;805;800;4;1;0;7300;4686;5,82;64,19;0,12;2003;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"09";"Neurológia";34;34;34;0;34;34;1179;1062;107;10;0;12410;10617;9,01;85,55;0,85;2003;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"11";"Urológia";25;25;25;0;25;24,9;1377;1337;40;0;1;9075;7809;5,67;86,05;0;2003;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"12";"Onkológia, onkoradiológia";50;50;50;0;52,5;52,2;2145;1971;118;56;0;19035;15292;7,13;80,34;2,61;2003;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"14";"Reumatológia";25;25;25;0;27,5;27,5;703;688;14;1;0;10030;8821;12,55;87,95;0,14;2003;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";6;6;6;0;6;5,9;250;5;206;39;0;2148;1421;5,68;66,15;15,6;2003;"HM és BM kórházak"
"0191";"0191 BM. Központi Kórház és Intézményei, Budapest";"18";"Pszichiátria";36;36;36;0;36;36;954;945;9;0;0;13140;11134;11,67;84,73;0;2003;"HM és BM kórházak"
"0193";"0193 Igazságügyi Megfigyelo és Elmegyógyító Intézet, Budapest";"09";"Neurológia";30;30;30;0;30;30;215;208;5;2;0;10950;5200;24,19;47,49;0,93;2003;"IM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"01";"Belgyógyászat";179;179;179;0;179;179;5208;4815;227;166;0;65335;45671;8,77;69,9;3,19;2003;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"02";"Sebészet";100;100;100;0;100;100;2996;2735;158;103;0;36500;24927;8,32;68,29;3,44;2003;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"03";"Ortopédia-traumatológia";80;80;80;0;80;80;3812;3736;51;25;12;29200;23355;6,13;79,98;0,66;2003;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"04";"Szülészet-nogyógyászat";30;30;30;0;30;30;1678;1674;4;0;183;10950;7114;4,24;64,97;0;2003;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"06";"Fül-orr-gégegyógyászat";24;24;24;0;24;24;999;994;5;0;0;8760;3989;3,99;45,54;0;2003;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"07";"Szemészet";30;30;30;0;30;30;1511;1507;4;0;3;10950;5030;3,33;45,94;0;2003;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"08";"Bor- és nemibeteg";20;20;20;0;20;20;472;458;14;0;0;7300;4103;8,69;56,21;0;2003;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"09";"Neurológia";53;53;53;0;53;53;3877;3780;61;36;0;19345;14068;3,63;72,72;0,93;2003;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"10";"Ortopédia-traumatológia";50;50;50;0;50;50;1958;1912;46;0;0;18250;13057;6,67;71,55;0;2003;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"11";"Urológia";30;30;30;0;30;30;809;786;21;2;0;10950;5514;6,82;50,36;0,25;2003;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"13";"Fog- és szájsebészet";18;18;18;0;18;18;199;199;0;0;0;6570;941;4,73;14,32;0;2003;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"15";"Aneszteziológiai és intenzív betegellátás";16;16;16;0;16;16;259;67;134;58;0;5840;1891;7,3;32,38;22,39;2003;"HM és BM kórházak"
"0195";"0195 MH. Központi Honvédkórház, Budapest";"18";"Pszichiátria";31;31;31;0;31;31;557;525;32;0;0;11315;9078;16,3;80,23;0;2003;"HM és BM kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"01";"Belgyógyászat";120;120;120;0;120;120;4275;3913;228;134;0;43800;32386;7,58;73,94;3,13;2003;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"02";"Sebészet";80;80;80;0;80;80;3545;3071;400;74;3;29200;22060;6,22;75,55;2,09;2003;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"04";"Szülészet-nogyógyászat";60;60;60;0;60;60;4851;4828;23;0;517;21900;20748;4,28;94,74;0;2003;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"12";"Onkológia, onkoradiológia";30;30;30;0;30;30;2179;2146;22;11;0;10950;7819;3,59;71,41;0,5;2003;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"15";"Aneszteziológiai és intenzív betegellátás";10;10;10;0;10;10;553;41;390;122;0;3650;2301;4,16;63,04;22,06;2003;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"16";"Infektológia";30;30;30;0;30;30;1026;948;57;21;0;10950;7546;7,35;68,91;2,05;2003;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"18";"Pszichiátria";30;30;30;0;30;30;833;568;197;68;0;10950;9927;11,92;90,66;8,16;2003;"Önkormányzati kórházak"
"0201";"0201 Baranya Megyei Kórház, Pécs";"19";"Tüdogyógyászat";120;120;120;0;120;120;4468;3858;302;308;0;43800;34395;7,7;78,53;6,89;2003;"Önkormányzati kórházak"
"0202";"0202 Baranya Megyei Kerpel-Fronius Ödön Gyermekkórház, Pécs";"05";"Csecsemo- és gyermekgyógyászat";65;65;65;0;65;65;2976;2913;63;0;0;23725;17067;5,73;71,94;0;2003;"Önkormányzati kórházak"
"0202";"0202 Baranya Megyei Kerpel-Fronius Ödön Gyermekkórház, Pécs";"15";"Aneszteziológiai és intenzív betegellátás";5;5;5;0;5;5;371;34;333;4;0;1825;1452;3,91;79,56;1,08;2003;"Önkormányzati kórházak"
"0202";"0202 Baranya Megyei Kerpel-Fronius Ödön Gyermekkórház, Pécs";"16";"Infektológia";20;20;20;0;20;20;1494;1458;36;0;0;7300;7015;4,7;96,1;0;2003;"Önkormányzati kórházak"
"0202";"0202 Baranya Megyei Kerpel-Fronius Ödön Gyermekkórház, Pécs";"92";"Sebészeti típusú mátrix";30;30;30;0;30;30;1489;1454;35;0;0;10950;7083;4,76;64,68;0;2003;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"01";"Belgyógyászat";73;73;73;0;73;73;3511;3271;122;118;0;26645;24644;7,02;92,49;3,36;2003;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"02";"Sebészet";25;25;25;0;25;25;1554;1463;71;20;0;9125;8676;5,58;95,08;1,29;2003;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"03";"Ortopédia-traumatológia";20;20;20;0;20;20;1010;998;9;3;1;7300;4776;4,73;65,42;0,3;2003;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"04";"Szülészet-nogyógyászat";28;28;28;0;28;28;1757;1753;3;1;477;10220;10042;5,72;98,26;0,06;2003;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"05";"Csecsemo- és gyermekgyógyászat";25;25;25;0;25;25;1255;1254;0;1;0;9125;5623;4,48;61,62;0,08;2003;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"06";"Fül-orr-gégegyógyászat";15;15;15;0;15;15;1117;1111;2;4;0;5475;5063;4,53;92,47;0,36;2003;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"07";"Szemészet";15;15;15;0;15;15;1102;1096;6;0;0;5475;4528;4,11;82,7;0;2003;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"09";"Neurológia";30;30;30;0;30;30;1437;1362;25;50;0;10950;9426;6,56;86,08;3,48;2003;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"15";"Aneszteziológiai és intenzív betegellátás";6;6;6;0;6;6;277;25;207;45;0;2190;1196;4,32;54,61;16,25;2003;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"17";"Sürgosségi betegellátás";4;4;4;0;4;4;78;69;1;8;0;1460;78;1;5,34;10,26;2003;"Önkormányzati kórházak"
"0204";"0204 Városi Kórház, Mohács";"18";"Pszichiátria";32;32;32;0;32;32;1107;1068;13;26;0;11680;12684;11,46;108,6;2,35;2003;"Önkormányzati kórházak"
"0205";"0205 Városi KH-RI, Komló";"01";"Belgyógyászat";50;50;50;0;50;50;2104;1985;13;106;0;18250;15748;7,48;86,29;5,04;2003;"Önkormányzati kórházak"
"0205";"0205 Városi KH-RI, Komló";"02";"Sebészet";40;40;40;0;40;40;2095;2065;3;27;1;14600;11936;5,7;81,75;1,29;2003;"Önkormányzati kórházak"
"0205";"0205 Városi KH-RI, Komló";"04";"Szülészet-nogyógyászat";30;30;30;0;30;30;1445;1442;3;0;2;10950;7187;4,97;65,63;0;2003;"Önkormányzati kórházak"
"0205";"0205 Városi KH-RI, Komló";"05";"Csecsemo- és gyermekgyógyászat";30;30;30;0;30;30;1405;1404;1;0;0;10950;8362;5,95;76,37;0;2003;"Önkormányzati kórházak"
"0207";"0207 Városi KH-RI, Szigetvár";"15";"Aneszteziológiai és intenzív betegellátás";5;5;5;0;5;5;300;68;156;76;0;1825;1545;5,15;84,66;25,33;2003;"Önkormányzati kórházak"
"0207";"0207 Városi KH-RI, Szigetvár";"90";"Mátrix intézet";192;192;192;0;206,9;206,9;8228;7455;548;225;4;75510;53363;6,49;70,67;2,73;2003;"Önkormányzati kórházak"
"0209";"0209 Megyei Gyógyfürdokórház, Harkány";"14";"Reumatológia";80;80;80;0;80;80;2258;2258;0;0;0;29200;28348;12,55;97,08;0;2003;"Önkormányzati kórházak"
"0231";"0231 Siklósi Kórház KHT., Siklós";"90";"Mátrix intézet";95;95;95;0;98,3;98,3;3640;3463;62;115;3;35875;22325;6,13;62,23;3,16;2003;"Önkormányzati kórházak"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"01";"Belgyógyászat";312;312;312;0;319,9;319,9;17828;16305;1026;497;131;116776;105962;5,94;90,74;2,79;2003;"Klinikák"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"02";"Sebészet";258;258;258;0;261,7;261,7;10688;10026;495;167;8;95506;67469;6,31;70,64;1,56;2003;"Klinikák"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"03";"Ortopédia-traumatológia";87;87;87;0;87;87;3593;3476;98;19;7;31755;18294;5,09;57,61;0,53;2003;"Klinikák"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"04";"Szülészet-nogyógyászat";93;93;93;0;93;93;5029;5006;21;2;1035;33945;25273;5,03;74,45;0,04;2003;"Klinikák"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"05";"Csecsemo- és gyermekgyógyászat";120;120;120;0;120;120;5293;4872;382;39;0;43800;33023;6,24;75,39;0,74;2003;"Klinikák"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"06";"Fül-orr-gégegyógyászat";50;50;50;0;50;50;2758;2744;14;0;0;18250;12445;4,51;68,19;0;2003;"Klinikák"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"07";"Szemészet";51;51;51;0;52;52;3587;3570;17;0;1;18975;13799;3,85;72,72;0;2003;"Klinikák"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"08";"Bor- és nemibeteg";28;28;28;0;28;28;1526;1506;19;1;0;10220;8602;5,64;84,17;0,07;2003;"Klinikák"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"09";"Neurológia";78;78;78;0;78;78;3206;2860;173;173;0;28470;21823;6,81;76,65;5,4;2003;"Klinikák"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"10";"Ortopédia-traumatológia";46;46;46;0;48;48;1716;1689;26;1;2;17510;15087;8,79;86,16;0,06;2003;"Klinikák"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"11";"Urológia";70;70;70;0;70;70;5170;5089;49;32;5;25550;22712;4,39;88,89;0,62;2003;"Klinikák"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"12";"Onkológia, onkoradiológia";124;124;124;0;124;124;5000;4829;92;79;0;45260;34913;6,98;77,14;1,58;2003;"Klinikák"
"0242";"0242 Pécsi Tudományegyetem Orvostudományi és Egészségü. Foiskola";"13";"Fog- és szájsebészet";10;10;10;0;10;10;654;650;2;2;0;3650;2262;3,46;61,97;0,31;2003;"Klinikák"
